time,CuClamp1[C],Getter[C],CuClamp2[C],EMCCDBack[C],Reject[C],Coldhead[C],bot-tank-lks[C],top-tank-lks[C]
04/28/22 22:40:56,-10.765717,-9.506882,-10.884476,-9.283112,nan,nan,,
04/28/22 22:41:17,-10.723969,-9.484986,-10.844895,-9.237092,nan,nan,,
04/28/22 22:41:39,-10.690796,-9.434281,-10.807633,-9.200226,nan,nan,,
04/28/22 22:42:00,-10.652726,-9.420289,-10.767197,-9.163361,nan,nan,,
04/28/22 22:42:21,-10.641053,-9.383927,-10.76352,-9.144562,nan,nan,,
04/28/22 22:42:43,-10.595002,-9.372956,-10.730591,-9.114212,nan,nan,,
04/28/22 22:43:04,-10.565522,-9.329865,-10.698319,-9.078919,nan,nan,,
04/28/22 22:43:25,-10.53389,-9.273407,-10.644318,-9.046952,nan,nan,,
04/28/22 22:43:46,-10.492676,-9.250092,-10.620011,-8.994355,nan,nan,,
04/28/22 22:44:08,-10.476258,-9.22966,-10.603333,-9.00882,nan,nan,,
04/28/22 22:44:29,-10.433152,-9.195755,-10.554978,-8.964478,nan,nan,,
04/28/22 22:44:50,-10.387864,-9.159684,-10.518754,-8.929306,nan,nan,,
04/28/22 22:45:12,-10.354538,-9.117539,-10.486298,-8.891861,nan,nan,,
04/28/22 22:45:33,-10.320954,-9.102021,-10.427613,-8.878525,nan,nan,,
04/28/22 22:45:54,-10.307038,-9.076172,-10.423874,-8.83368,nan,nan,,
04/28/22 22:46:16,-10.260819,-9.053788,-10.400757,-8.813416,nan,nan,,
04/28/22 22:46:37,-10.221512,-8.99469,-10.346405,-8.785431,nan,nan,,
04/28/22 22:46:58,-10.210679,-8.973435,-10.325165,-8.740448,nan,nan,,
04/28/22 22:47:19,-10.148377,-8.923371,-10.295639,-8.716385,nan,nan,,
04/28/22 22:47:41,-10.119111,-8.900208,-10.242676,-8.691544,nan,nan,,
04/28/22 22:48:02,-10.097855,-8.866852,-10.235199,-8.654419,nan,nan,,
04/28/22 22:48:23,-10.064484,-8.828431,-10.194275,-8.630219,nan,nan,,
04/28/22 22:48:45,-10.001984,-8.804718,-10.148438,-8.588318,nan,nan,,
04/28/22 22:49:06,-9.995163,-8.783219,-10.109192,-8.587311,nan,nan,,
04/28/22 22:49:27,-9.960068,-8.745285,-10.104142,-8.527009,nan,nan,,
04/28/22 22:49:48,-9.936158,-8.706696,-10.056504,-8.506775,nan,nan,,
04/28/22 22:50:10,-9.89209,-8.670823,-10.035279,-8.466996,nan,nan,,
04/28/22 22:50:31,-9.848755,-8.645066,-9.987641,-8.439576,nan,nan,,
04/28/22 22:50:52,-9.834824,-8.618592,-9.944245,-8.423798,nan,nan,,
04/28/22 22:51:14,-9.811402,-8.594666,-9.927277,-8.393876,nan,nan,,
04/28/22 22:51:35,-9.765671,-8.555268,-9.880005,-8.377686,nan,nan,,
04/28/22 22:51:56,-9.731675,-8.533448,-9.85582,-8.333832,nan,nan,,
04/28/22 22:52:17,-9.688141,-8.499176,-9.833756,-8.292603,nan,nan,,
04/28/22 22:52:39,-9.672226,-8.461045,-9.769165,-8.269593,nan,nan,,
04/28/22 22:53:00,-9.63144,-8.418808,-9.765503,-8.246705,nan,nan,,
04/28/22 22:53:21,-9.588624,-8.387009,-9.753952,-8.212662,nan,nan,,
04/28/22 22:53:43,-9.569535,-8.356507,-9.700303,-8.186982,nan,nan,,
04/28/22 22:54:04,-9.529129,-8.332383,-9.653321,-8.142258,nan,nan,,
04/28/22 22:54:25,-9.496262,-8.294449,-9.633439,-8.127625,nan,nan,,
04/28/22 22:54:46,-9.464631,-8.256363,-9.590821,-8.105301,nan,nan,,
04/28/22 22:55:08,-9.450211,-8.223053,-9.562348,-8.077301,nan,nan,,
04/28/22 22:55:29,-9.41269,-8.180146,-9.546128,-8.04773,nan,nan,,
04/28/22 22:55:50,-9.379548,-8.191605,-9.504761,-7.998108,nan,nan,,
04/28/22 22:56:12,-9.341462,-8.150925,-9.483963,-7.986511,nan,nan,,
04/28/22 22:56:33,-9.310196,-8.093796,-9.443131,-7.95723,nan,nan,,
04/28/22 22:56:54,-9.287446,-8.083069,-9.412034,-7.923386,nan,nan,,
04/28/22 22:57:15,-9.247391,-8.041565,-9.381348,-7.891479,nan,nan,,
04/28/22 22:57:37,-9.220215,-8.015442,-9.348008,-7.864868,nan,nan,,
04/28/22 22:57:58,-9.203827,-7.977386,-9.323502,-7.823578,nan,nan,,
04/28/22 22:58:19,-9.165986,-7.937881,-9.258164,-7.796677,nan,nan,,
04/28/22 22:58:41,-9.098053,-7.916931,-9.245484,-7.77536,nan,nan,,
04/28/22 22:59:02,-9.087906,-7.90097,-9.233292,-7.72908,nan,nan,,
04/28/22 22:59:23,-9.042191,-7.868469,-9.18364,-7.709259,nan,nan,,
04/28/22 22:59:44,-9.01944,-7.830078,-9.162491,-7.693832,nan,nan,,
04/28/22 23:00:06,-9.001191,-7.793198,-9.119355,-7.686523,nan,nan,,
04/28/22 23:00:27,-8.953034,-7.760864,-9.105744,-7.640625,nan,nan,,
04/28/22 23:00:48,-8.927552,-7.73465,-9.047806,-7.597931,nan,nan,,
04/28/22 23:01:10,-8.894135,-7.713196,-9.020081,-7.579559,nan,nan,,
04/28/22 23:01:31,-8.848496,-7.675446,-9.005463,-7.543198,nan,nan,,
04/28/22 23:01:52,-8.83136,-7.645309,-8.957291,-7.525467,nan,nan,,
04/28/22 23:02:13,-8.78891,-7.625366,-8.940873,-7.497864,nan,nan,,
04/28/22 23:02:35,-8.774262,-7.556427,-8.919236,-7.46257,nan,nan,,
04/28/22 23:02:56,-8.725739,-7.543793,-8.867371,-7.425446,nan,nan,,
04/28/22 23:03:17,-8.685608,-7.512222,-8.847367,-7.395035,nan,nan,,
04/28/22 23:03:39,-8.680283,-7.488388,-8.808197,-7.383697,nan,nan,,
04/28/22 23:04:00,-8.634354,-7.425446,-8.777863,-7.347427,nan,nan,,
04/28/22 23:04:21,-8.609833,-7.436371,-8.756379,-7.316681,nan,nan,,
04/28/22 23:04:42,-8.579743,-7.383423,-8.721344,-7.298111,nan,nan,,
04/28/22 23:05:04,-8.545777,-7.357941,-8.668976,-7.251053,nan,nan,,
04/28/22 23:05:25,-8.50383,-7.335251,-8.672043,-7.222061,nan,nan,,
04/28/22 23:05:46,-8.490113,-7.311127,-8.623459,-7.208679,nan,nan,,
04/28/22 23:06:08,-8.460144,-7.260742,-8.5961,-7.156006,nan,nan,,
04/28/22 23:06:29,-8.411805,-7.255112,-8.542908,-7.154556,nan,nan,,
04/28/22 23:06:50,-8.395813,-7.200546,-8.52002,-7.126526,nan,nan,,
04/28/22 23:07:12,-8.373383,-7.193634,-8.507569,-7.08699,nan,nan,,
04/28/22 23:07:33,-8.313691,-7.143707,-8.466034,-7.066238,nan,nan,,
04/28/22 23:07:54,-8.284928,-7.103683,-8.435685,-7.034363,nan,nan,,
04/28/22 23:08:15,-8.266724,-7.092407,-8.413422,-7.004761,nan,nan,,
04/28/22 23:08:37,-8.218216,-7.063904,-8.376465,-6.986542,nan,nan,,
04/28/22 23:08:58,-8.197358,-7.018295,-8.332306,-6.951096,nan,nan,,
04/28/22 23:09:19,-8.162659,-7.008392,-8.315064,-6.899567,nan,nan,,
04/28/22 23:09:41,-8.146088,-6.970184,-8.299439,-6.899734,nan,nan,,
04/28/22 23:10:02,-8.100434,-6.931061,-8.256821,-6.852951,nan,nan,,
04/28/22 23:10:23,-8.059311,-6.915176,-8.223298,-6.82959,nan,nan,,
04/28/22 23:10:44,-8.051423,-6.869537,-8.190674,-6.813034,nan,nan,,
04/28/22 23:11:06,-8.02388,-6.862854,-8.160523,-6.77623,nan,nan,,
04/28/22 23:11:27,-7.972275,-6.816528,-8.128724,-6.752838,nan,nan,,
04/28/22 23:11:48,-7.947327,-6.790909,-8.098237,-6.729034,nan,nan,,
04/28/22 23:12:10,-7.923004,-6.757324,-8.080567,-6.690552,nan,nan,,
04/28/22 23:12:31,-7.905579,-6.73526,-8.029557,-6.668426,nan,nan,,
04/28/22 23:12:52,-7.868622,-6.69017,-7.990768,-6.631775,nan,nan,,
04/28/22 23:13:13,-7.836761,-6.658936,-7.974274,-6.607025,nan,nan,,
04/28/22 23:13:35,-7.812698,-6.646713,-7.94664,-6.570099,nan,nan,,
04/28/22 23:13:56,-7.756409,-6.62381,-7.923721,-6.55603,nan,nan,,
04/28/22 23:14:17,-7.737244,-6.588867,-7.869614,-6.509766,nan,nan,,
04/28/22 23:14:39,-7.703537,-6.556442,-7.861313,-6.491821,nan,nan,,
04/28/22 23:15:00,-7.674927,-6.520096,-7.821091,-6.457275,nan,nan,,
04/28/22 23:15:21,-7.634232,-6.484955,-7.798019,-6.43988,nan,nan,,
04/28/22 23:15:42,-7.619263,-6.46785,-7.789764,-6.405609,nan,nan,,
04/28/22 23:16:04,-7.580536,-6.426956,-7.723618,-6.38353,nan,nan,,
04/28/22 23:16:25,-7.544418,-6.392349,-7.70137,-6.350754,nan,nan,,
04/28/22 23:16:46,-7.520233,-6.379059,-7.670959,-6.328217,nan,nan,,
04/28/22 23:17:08,-7.498291,-6.344208,-7.640686,-6.283493,nan,nan,,
04/28/22 23:17:29,-7.460831,-6.320023,-7.608612,-6.258209,nan,nan,,
04/28/22 23:17:50,-7.44455,-6.277985,-7.590515,-6.242493,nan,nan,,
04/28/22 23:18:11,-7.407135,-6.251068,-7.521255,-6.20256,nan,nan,,
04/28/22 23:18:33,-7.358566,-6.206818,-7.534668,-6.196869,nan,nan,,
04/28/22 23:18:54,-7.34082,-6.186066,-7.490952,-6.168808,nan,nan,,
04/28/22 23:19:15,-7.312683,-6.15123,-7.466965,-6.130768,nan,nan,,
04/28/22 23:19:37,-7.283264,-6.133102,-7.425247,-6.117187,nan,nan,,
04/28/22 23:19:58,-7.246277,-6.115097,-7.40271,-6.087814,nan,nan,,
04/28/22 23:20:19,-7.220016,-6.072327,-7.359467,-6.063339,nan,nan,,
04/28/22 23:20:40,-7.177582,-6.052399,-7.341278,-6.031738,nan,nan,,
04/28/22 23:21:02,-7.152115,-6.018799,-7.305283,-6.000153,nan,nan,,
04/28/22 23:21:23,-7.149689,-6.003464,-7.291672,-5.979095,nan,nan,,
04/28/22 23:21:44,-7.096237,-5.965775,-7.257462,-5.962173,nan,nan,,
04/28/22 23:22:06,-7.074722,-5.935715,-7.229919,-5.927948,nan,nan,,
04/28/22 23:22:27,-7.026764,-5.916824,-7.196182,-5.893646,nan,nan,,
04/28/22 23:22:48,-7.002045,-5.871551,-7.158722,-5.867371,nan,nan,,
04/28/22 23:23:09,-6.98053,-5.843765,-7.130951,-5.841888,nan,nan,,
04/28/22 23:23:31,-6.958923,-5.807632,-7.103043,-5.805359,nan,nan,,
04/28/22 23:23:52,-6.913269,-5.786957,-7.078293,-5.807648,nan,nan,,
04/28/22 23:24:13,-6.89357,-5.756439,-7.031647,-5.737808,nan,nan,,
04/28/22 23:24:35,-6.851578,-5.735947,-7.025619,-5.712418,nan,nan,,
04/28/22 23:24:56,-6.82605,-5.691391,-6.9944,-5.710495,nan,nan,,
04/28/22 23:25:17,-6.795364,-5.67041,-6.967575,-5.678543,nan,nan,,
04/28/22 23:25:38,-6.757202,-5.623154,-6.929352,-5.654602,nan,nan,,
04/28/22 23:26:00,-6.731659,-5.61261,-6.897171,-5.625565,nan,nan,,
04/28/22 23:26:21,-6.695221,-5.5914,-6.870544,-5.598602,nan,nan,,
04/28/22 23:26:42,-6.671967,-5.552002,-6.826416,-5.556641,nan,nan,,
04/28/22 23:27:04,-6.663925,-5.513977,-6.809479,-5.562469,nan,nan,,
04/28/22 23:27:25,-6.628967,-5.499725,-6.778458,-5.510071,nan,nan,,
04/28/22 23:27:46,-6.581299,-5.458038,-6.77652,-5.480545,nan,nan,,
04/28/22 23:28:07,-6.56662,-5.432571,-6.720139,-5.470673,nan,nan,,
04/28/22 23:28:29,-6.538742,-5.407623,-6.694733,-5.438812,nan,nan,,
04/28/22 23:28:50,-6.497513,-5.368729,-6.658356,-5.410889,nan,nan,,
04/28/22 23:29:11,-6.472473,-5.356522,-6.640472,-5.391067,nan,nan,,
04/28/22 23:29:33,-6.434082,-5.327774,-6.607178,-5.348068,nan,nan,,
04/28/22 23:29:54,-6.400269,-5.282074,-6.564575,-5.331924,nan,nan,,
04/28/22 23:30:15,-6.387085,-5.266602,-6.552872,-5.310043,nan,nan,,
04/28/22 23:30:37,-6.34935,-5.242828,-6.515472,-5.278671,nan,nan,,
04/28/22 23:30:58,-6.315338,-5.203293,-6.508057,-5.238266,nan,nan,,
04/28/22 23:31:19,-6.293045,-5.190247,-6.463043,-5.217514,nan,nan,,
04/28/22 23:31:40,-6.259247,-5.170959,-6.428818,-5.185211,nan,nan,,
04/28/22 23:32:02,-6.250168,-5.142197,-6.398392,-5.183289,nan,nan,,
04/28/22 23:32:23,-6.206604,-5.096771,-6.386551,-5.133972,nan,nan,,
04/28/22 23:32:44,-6.191666,-5.060745,-6.346664,-5.124298,nan,nan,,
04/28/22 23:33:06,-6.148621,-5.052444,-6.311356,-5.091598,nan,nan,,
04/28/22 23:33:27,-6.109085,-5.017914,-6.293884,-5.065552,nan,nan,,
04/28/22 23:33:48,-6.07962,-4.998947,-6.251801,-5.02948,nan,nan,,
04/28/22 23:34:09,-6.073227,-4.957397,-6.213379,-5.010101,nan,nan,,
04/28/22 23:34:31,-6.041672,-4.918152,-6.185898,-4.992096,nan,nan,,
04/28/22 23:34:52,-6.000015,-4.902634,-6.171799,-4.95932,nan,nan,,
04/28/22 23:35:13,-5.974731,-4.88295,-6.138245,-4.936081,nan,nan,,
04/28/22 23:35:35,-5.9487,-4.851196,-6.122574,-4.893036,nan,nan,,
04/28/22 23:35:56,-5.930954,-4.818054,-6.089569,-4.885818,nan,nan,,
04/28/22 23:36:17,-5.885056,-4.775497,-6.053833,-4.876251,nan,nan,,
04/28/22 23:36:38,-5.868439,-4.762588,-6.020355,-4.830841,nan,nan,,
04/28/22 23:37:00,-5.834412,-4.731003,-6.007385,-4.798141,nan,nan,,
04/28/22 23:37:21,-5.813629,-4.702728,-5.970825,-4.77153,nan,nan,,
04/28/22 23:37:42,-5.777863,-4.684235,-5.943283,-4.764618,nan,nan,,
04/28/22 23:38:04,-5.739532,-4.664902,-5.922089,-4.724335,nan,nan,,
04/28/22 23:38:25,-5.71489,-4.630264,-5.870758,-4.686645,nan,nan,,
04/28/22 23:38:46,-5.676712,-4.589111,-5.864059,-4.666809,nan,nan,,
